cash_flow,supporting_type,fund_type,description,state,year,value,mode,deflator,chained,population,value_per_pop,chained_per_pop,value_crore,population_crore
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Oregon,2022,74480094.0,Transit,128.921,57771886.65927196,4247372,17.53557117200942,13.60179580674166,7.45,0.42474
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Pennsylvania,2020,514274677.8856758,Transit,106.515,482819018.8101918,13002909,39.55074036784198,37.13161561079846,51.43,1.30029
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Pennsylvania,2021,245125944.1407225,Transit,116.734,209986759.762128,13015571,18.83328392897418,16.13350345998097,24.51,1.30156
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Pennsylvania,2022,367116264.7426422,Transit,128.921,284760640.03742,12984990,28.27235637013522,21.92998531669412,36.71,1.2985
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Rhode Island,2020,16584564.0,Transit,106.515,15570167.5820307,1097354,15.11323055276602,14.18882838357604,1.66,0.10974
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Rhode Island,2021,10585058.0,Transit,116.734,9067673.514143266,1097246,9.646932410781174,8.264029683537936,1.06,0.10972
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Rhode Island,2022,14629254.0,Transit,128.921,11347456.19410337,1099498,13.30539391613264,10.3205792044218,1.46,0.10995
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Carolina,2020,7703172.0,Transit,106.515,7232006.759611322,5118252,1.505039611179754,1.412983721710326,0.77,0.51183
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Carolina,2021,7507320.0,Transit,116.734,6431134.031216269,5194274,1.445306889856022,1.238119904960014,0.75,0.51943
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Carolina,2022,9340868.0,Transit,128.921,7245420.06344971,5287935,1.766449095913622,1.370179486595374,0.93,0.52879
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Dakota,2020,388197.0,Transit,106.515,364452.8939585974,886729,0.437785388771541,0.411008204263757,0.04,0.08867
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Dakota,2021,425461.0,Transit,116.734,364470.5055939144,896492,0.47458426845973,0.406551877310578,0.04,0.08965
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,South Dakota,2022,439201.0,Transit,128.921,340674.521606255,909723,0.482785419297962,0.374481596712686,0.04,0.09097
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Tennessee,2020,20722432.0,Transit,106.515,19454942.49636202,6912347,2.997886535499448,2.814520523399942,2.07,0.69123
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Tennessee,2021,12912480.0,Transit,116.734,11061455.95970326,6965740,1.853712599092128,1.587980022180451,1.29,0.69657
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Tennessee,2022,19149566.0,Transit,128.921,14853721.27116606,7062217,2.711551627484684,2.103266052454359,1.91,0.70622
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Utah,2020,32521480.0,Transit,106.515,30532300.61493686,3271608,9.9405185462317,9.332505793767732,3.25,0.32716
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Utah,2021,25957791.0,Transit,116.734,22236701.38948378,3339738,7.772403404099363,6.658217318090156,2.6,0.33397
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Utah,2022,33523711.0,Transit,128.921,26003297.36815569,3391011,9.886051976829329,7.668302275679935,3.35,0.3391
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Vermont,2020,2998165.0,Transit,106.515,2814781.955593109,643082,4.662181494739396,4.377018724817533,0.3,0.06431
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Vermont,2021,1495797.0,Transit,116.734,1281372.179484983,647210,2.311146304908762,1.979839896610038,0.15,0.06472
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Vermont,2022,1551263.0,Transit,128.921,1203266.341402875,648142,2.393399903107652,1.856485679685739,0.16,0.06481
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virginia,2020,345060363.209775,Transit,106.515,323954713.6175891,8631388,39.97738987168402,37.53216905758252,34.51,0.86314
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virginia,2021,88163580.01450714,Transit,116.734,75525194.04330114,8658910,10.18183351189782,8.72225188196911,8.82,0.86589
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virginia,2022,149943845.3848405,Transit,128.921,116306765.6819607,8683414,17.26784481136573,13.39412881638037,14.99,0.86834
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Washington,2020,209416283.0,Transit,106.515,196607316.3404215,7707586,27.17015197754524,25.5082870746329,20.94,0.77076
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Washington,2021,195192483.0,Transit,116.734,167211337.7422173,7743760,25.20642207403122,21.59304236471912,19.52,0.77438
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Washington,2022,263452153.0,Transit,128.921,204351620.7600003,7794123,33.80138509489778,26.21868050581192,26.35,0.77941
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,West Virginia,2020,9960728.0,Transit,106.515,9351479.134394215,1793736,5.553062435051758,5.21340884856758,1.0,0.17937
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,West Virginia,2021,2447401.0,Transit,116.734,2096562.269775729,1785618,1.370618463747565,1.174138180605107,0.24,0.17856
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,West Virginia,2022,2688361.0,Transit,128.921,2085277.805788041,1774122,1.515319126869516,1.175385799729692,0.27,0.17741
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wisconsin,2020,31655407.0,Transit,106.515,29719201.05149509,5894170,5.370630131129574,5.042135033684996,3.17,0.58942
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wisconsin,2021,36762702.0,Transit,116.734,31492711.63499923,5881608,6.250450897101609,5.354439064112948,3.68,0.58816
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wisconsin,2022,40500620.0,Transit,128.921,31415068.14250588,5903975,6.859890158748978,5.321002907787698,4.05,0.5904
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wyoming,2020,682611861.8412056,Transit,106.515,235179482.22019693,576844,112.19132970310568,38.134588913698366,68.26,0.05768
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wyoming,2021,682611861.8412056,Transit,116.734,235179482.22019693,579636,112.19132970310568,38.134588913698366,68.26,0.05796
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Wyoming,2022,682611861.8412056,Transit,128.921,235179482.22019693,581978,112.19132970310568,38.134588913698366,68.26,0.0582
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,American Samoa,2020,682611861.8412056,Transit,106.515,235179482.22019693,49710,112.19132970310568,38.134588913698366,68.26,0.00497
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,American Samoa,2021,682611861.8412056,Transit,116.734,235179482.22019693,46366,112.19132970310568,38.134588913698366,68.26,0.00464
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,American Samoa,2022,682611861.8412056,Transit,128.921,235179482.22019693,45443,112.19132970310568,38.134588913698366,68.26,0.00454
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Guam,2020,682611861.8412056,Transit,106.515,235179482.22019693,153836,112.19132970310568,38.134588913698366,68.26,0.01538
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Guam,2021,682611861.8412056,Transit,116.734,235179482.22019693,168801,112.19132970310568,38.134588913698366,68.26,0.01688
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Guam,2022,682611861.8412056,Transit,128.921,235179482.22019693,169086,112.19132970310568,38.134588913698366,68.26,0.01691
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Northern Mariana Islands,2020,682611861.8412056,Transit,106.515,235179482.22019693,47329,112.19132970310568,38.134588913698366,68.26,0.00473
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Northern Mariana Islands,2021,682611861.8412056,Transit,116.734,235179482.22019693,51659,112.19132970310568,38.134588913698366,68.26,0.00517
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Northern Mariana Islands,2022,682611861.8412056,Transit,128.921,235179482.22019693,51475,112.19132970310568,38.134588913698366,68.26,0.00515
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Puerto Rico,2020,21889320.0,Transit,106.515,20550457.68201661,3285874,6.66164314273767,6.254183112930263,2.19,0.32859
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Puerto Rico,2021,12200449.0,Transit,116.734,10451495.70819127,3262711,3.739359385492616,3.20331641637622,1.22,0.32627
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Puerto Rico,2022,17852385.0,Transit,128.921,13847538.41499833,3220137,5.54398306655897,4.300294805779485,1.79,0.32201
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virgin Islands,2020,682611861.8412056,Transit,106.515,235179482.22019693,87146,112.19132970310568,38.134588913698366,68.26,0.00871
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virgin Islands,2021,682611861.8412056,Transit,116.734,235179482.22019693,105870,112.19132970310568,38.134588913698366,68.26,0.01059
Revenue,Own-Source,Non-Trust Fund,Agency passenger fares,Virgin Islands,2022,682611861.8412056,Transit,128.921,235179482.22019693,105413,112.19132970310568,38.134588913698366,68.26,0.01054
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alabama,2020,85668.0,Transit,106.515,80428.1087170821,5025369,0.01704710639159,0.016004418524706,0.01,0.50254
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alabama,2021,100046.0,Transit,116.734,85704.25068960199,5049196,0.019814243693451,0.016973841120369,0.01,0.50492
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alabama,2022,172591.0,Transit,128.921,133873.4573886333,5076181,0.034000166660724,0.026372869168502,0.02,0.50762
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alaska,2020,682611861.8412056,Transit,106.515,235179482.22019693,733395,112.19132970310568,38.134588913698366,68.26,0.07334
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alaska,2021,682611861.8412056,Transit,116.734,235179482.22019693,734420,112.19132970310568,38.134588913698366,68.26,0.07344
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Alaska,2022,682611861.8412056,Transit,128.921,235179482.22019693,734442,112.19132970310568,38.134588913698366,68.26,0.07344
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arizona,2020,682611861.8412056,Transit,106.515,235179482.22019693,7158110,112.19132970310568,38.134588913698366,68.26,0.71581
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arizona,2021,682611861.8412056,Transit,116.734,235179482.22019693,7274078,112.19132970310568,38.134588913698366,68.26,0.72741
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arizona,2022,682611861.8412056,Transit,128.921,235179482.22019693,7377566,112.19132970310568,38.134588913698366,68.26,0.73776
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arkansas,2020,682611861.8412056,Transit,106.515,235179482.22019693,3011553,112.19132970310568,38.134588913698366,68.26,0.30116
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arkansas,2021,682611861.8412056,Transit,116.734,235179482.22019693,3026870,112.19132970310568,38.134588913698366,68.26,0.30269
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Arkansas,2022,682611861.8412056,Transit,128.921,235179482.22019693,3047704,112.19132970310568,38.134588913698366,68.26,0.30477
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Colorado,2020,172798.0,Transit,106.515,162228.7940665634,5775324,0.029920052970188,0.028089990114245,0.02,0.57753
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Colorado,2021,319753.0,Transit,116.734,273915.9113882845,5814036,0.05499673548633,0.04711286813296,0.03,0.5814
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Colorado,2022,442734.0,Transit,128.921,343414.959548871,5850935,0.075668931546838,0.058694030876923,0.04,0.58509
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Connecticut,2020,376411.454653875,Transit,106.515,353388.2126028024,3607701,0.104335546281101,0.097953852772944,0.04,0.36077
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Connecticut,2021,682611861.8412056,Transit,116.734,235179482.22019693,3606607,112.19132970310568,38.134588913698366,68.26,0.36066
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Connecticut,2022,203439.1573467054,Transit,128.921,157801.4112105129,3617925,0.056230894047473,0.043616551258114,0.02,0.36179
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Delaware,2020,682611861.8412056,Transit,106.515,235179482.22019693,989955,112.19132970310568,38.134588913698366,68.26,0.099
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Delaware,2021,682611861.8412056,Transit,116.734,235179482.22019693,1005062,112.19132970310568,38.134588913698366,68.26,0.10051
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Delaware,2022,682611861.8412056,Transit,128.921,235179482.22019693,1020625,112.19132970310568,38.134588913698366,68.26,0.10206
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,District of Columbia,2020,5138017.087211211,Transit,106.515,4823749.788491021,689545,7.451315124047323,6.995554733180606,0.51,0.06895
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,District of Columbia,2021,819299.2942444277,Transit,116.734,701851.469361478,669256,1.224194171205679,1.048704037560333,0.08,0.06693
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,District of Columbia,2022,2158584.904470914,Transit,128.921,1674347.006671461,676725,3.189751973801638,2.474191151016234,0.22,0.06767
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Georgia,2020,2120455.0,Transit,106.515,1990757.170351594,10713755,0.197918936918009,0.185813206513645,0.21,1.07138
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Georgia,2021,566248.0,Transit,116.734,485075.4707283225,10792060,0.052468944761241,0.044947440129903,0.06,1.07921
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Georgia,2022,1493189.0,Transit,128.921,1158220.150324618,10931805,0.136591258259729,0.105949580176798,0.15,1.09318
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Hawaii,2020,682611861.8412056,Transit,106.515,235179482.22019693,1455252,112.19132970310568,38.134588913698366,68.26,0.14553
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Hawaii,2021,682611861.8412056,Transit,116.734,235179482.22019693,1447029,112.19132970310568,38.134588913698366,68.26,0.1447
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Hawaii,2022,682611861.8412056,Transit,128.921,235179482.22019693,1440359,112.19132970310568,38.134588913698366,68.26,0.14404
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Idaho,2020,682611861.8412056,Transit,106.515,235179482.22019693,1839140,112.19132970310568,38.134588913698366,68.26,0.18391
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Idaho,2021,682611861.8412056,Transit,116.734,235179482.22019693,1904848,112.19132970310568,38.134588913698366,68.26,0.19048
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Idaho,2022,682611861.8412056,Transit,128.921,235179482.22019693,1944299,112.19132970310568,38.134588913698366,68.26,0.19443
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Illinois,2020,2025597.53463503,Transit,106.515,1901701.670783485,12821814,0.157980573937122,0.148317677263411,0.2,1.28218
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Illinois,2021,2823836.0,Transit,116.734,2419034.728528107,12700641,0.222338069393505,0.190465562212813,0.28,1.27006
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Illinois,2022,3231286.014695644,Transit,128.921,2506407.811524611,12621821,0.256007910007252,0.198577353578744,0.32,1.26218
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Indiana,2020,826.4653649704301,Transit,106.515,775.9145331365818,6786587,0.000121779233799,0.000114330595502,0.0,0.67866
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Indiana,2021,682611861.8412056,Transit,116.734,235179482.22019693,6815907,112.19132970310568,38.134588913698366,68.26,0.68159
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Indiana,2022,1101.985304355429,Transit,128.921,854.7756411720584,6844545,0.000161001981046,0.000124884216726,0.0,0.68445
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Iowa,2020,1210992.0,Transit,106.515,1136921.560343614,3190546,0.37955635179684,0.356340751816026,0.12,0.31905
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Iowa,2021,1148502.0,Transit,116.734,983862.4565250912,3198613,0.359062506155012,0.307590338851587,0.11,0.31986
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Iowa,2022,1338155.0,Transit,128.921,1037965.110416457,3202820,0.41780524662641,0.324078502824528,0.13,0.32028
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Kansas,2020,139720.0,Transit,106.515,131174.0130498052,2937745,0.047560288588696,0.04465125906088,0.01,0.29377
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Kansas,2021,13323.0,Transit,116.734,11413.12728082649,2938338,0.004534195861742,0.003884211850654,0.0,0.29383
Revenue,Own-Source,Non-Trust Fund,Agency parking revenue,Kansas,2022,21452.0,Transit,128.921,16639.64753608799,2937324,0.00730324608385,0.005664900275246,0.0,0.29373
